#{"t_start": 1785317522.183271, "env_id": "None"}
r,l,t,is_success
1.630158,100,1522.100564,False
21.914317,82,1525.551716,True
-10.534419,63,1528.275541,False
0.321795,100,1533.59846,False
0.643761,100,1538.379089,False
1.023037,100,1543.275132,False
-9.548742,57,1545.891822,False
0.334286,100,1550.592969,False
0.592026,100,1555.190715,False
-13.560656,79,1559.542407,False
1.326199,100,1563.798926,False
1.361944,100,1576.008566,False
2.320196,100,1579.776853,False
22.294521,84,1583.100265,True
1.904611,100,1587.662624,False
22.005928,69,1590.354589,True
1.56364,100,1594.476934,False
22.194915,71,1597.282771,True
1.468639,100,1601.175993,False
3.223083,100,1605.238293,False
2.947533,100,1610.379006,False
21.709559,81,1613.845366,True
22.711562,91,1617.796501,True
21.300829,62,1620.771,True
1.536165,100,1625.572687,False
22.271495,85,1629.120851,True
1.996897,100,1634.847523,False
0.864812,100,1639.287012,False
1.116965,100,1643.864964,False
-8.13326,90,1647.846031,False
1.241479,100,1652.191485,False
21.16788,32,1653.556714,True
22.316767,100,1658.89417,True
1.307467,100,1663.510891,False
-12.579526,55,1666.495912,False
-0.007306,100,1671.075428,False
1.629621,100,1675.859912,False
21.550951,80,1679.655422,True
21.813622,35,1681.996875,True
22.075151,74,1685.305947,True
-10.017742,90,1698.782489,False
1.100313,100,1703.125742,False
1.259501,100,1707.295655,False
22.276191,67,1710.118694,True
22.272662,80,1714.080108,True
0.884553,100,1718.287743,False
1.574489,100,1722.749219,False
-1.973914,100,1727.236294,False
22.029008,51,1729.346953,True
20.854908,26,1730.512224,True
21.889598,82,1734.001448,True
0.751222,100,1738.768526,False
1.672501,100,1742.951598,False
22.140318,80,1746.169441,True
22.357304,88,1749.753138,True
21.645544,83,1753.602196,True
22.125825,83,1757.176041,True
22.534788,85,1761.487566,True
-9.077199,73,1765.793005,False
-10.191208,27,1767.181817,False
21.892045,68,1770.994429,True
1.336915,100,1775.36497,False
-11.423699,97,1779.952324,False
22.52844,57,1782.53619,True
-9.339876,73,1786.63804,False
21.812906,42,1788.376919,True
2.029444,100,1792.756165,False
2.931349,100,1797.604899,False
2.218498,100,1801.881883,False
21.688954,61,1804.608353,True
-12.746801,44,1806.482932,False
0.690011,100,1821.194539,False
1.306416,100,1825.681408,False
0.910956,100,1829.695633,False
1.265573,100,1834.647994,False
2.367449,100,1838.978187,False
1.819588,100,1844.172841,False
1.733082,100,1848.985887,False
0.570083,100,1853.598681,False
-0.229786,100,1858.12371,False
1.225016,100,1862.718135,False
0.745437,100,1867.655264,False
-0.096135,100,1872.013555,False
1.377126,100,1876.546726,False
-0.837948,100,1880.880788,False
-10.589287,87,1884.976659,False
-11.488911,32,1886.386653,False
2.500972,100,1892.48845,False
22.470373,76,1895.944019,True
1.767267,100,1900.699839,False
1.56887,100,1905.208798,False
0.51688,100,1909.562843,False
0.920295,100,1915.12036,False
21.451267,69,1918.332278,True
-10.782958,86,1922.616101,False
1.812021,100,1927.395182,False
22.741869,80,1931.419372,True
0.814457,100,1935.658859,False
1.15047,100,1951.157123,False
2.13975,100,1955.866678,False
1.474642,100,1960.24184,False
21.706688,77,1963.330726,True
1.722732,100,1967.559545,False
0.754187,100,1972.599766,False
1.537023,100,1977.028374,False
2.109349,100,1981.665588,False
0.647993,100,1985.92993,False
1.298127,100,1990.142031,False
0.734204,100,1995.499684,False
1.480609,100,1999.695927,False
1.252639,100,2004.107606,False
0.525669,100,2008.99772,False
21.635183,65,2012.657746,True
2.320455,100,2017.264472,False
22.420297,79,2022.367382,True
-0.30828,100,2026.566075,False
1.326542,100,2031.250182,False
-1.259806,100,2035.894503,False
1.79098,100,2040.194185,False
2.007931,100,2045.141823,False
1.377073,100,2049.649994,False
0.327013,100,2053.945189,False
22.703719,94,2057.953294,True
0.890971,100,2062.21515,False
21.51073,32,2072.081054,True
21.745577,75,2075.463731,True
2.354252,100,2079.270953,False
21.889791,63,2081.642096,True
21.057845,29,2082.723778,True
0.777128,100,2086.448577,False
2.44,100,2090.336297,False
0.636696,100,2094.792695,False
22.203591,76,2097.783244,True
1.668284,100,2101.772413,False
-9.494374,79,2104.894319,False
1.185191,100,2108.840357,False
22.575154,68,2111.550828,True
21.696093,85,2115.68,True
-9.223398,86,2119.193801,False
0.053722,100,2123.298795,False
1.79193,100,2127.398,False
-9.638727,28,2128.545144,False
1.355566,100,2132.656669,False
22.982262,99,2137.373524,True
0.733916,100,2141.47484,False
-13.501582,59,2143.903884,False
1.165351,100,2147.926724,False
1.973619,100,2151.941362,False
2.152387,100,2155.945306,False
0.393113,100,2160.560276,False
21.539692,84,2163.885059,True
-8.77952,92,2167.518649,False
0.774781,100,2171.474682,False
22.615803,91,2183.211952,True
1.067066,100,2187.412764,False
0.899985,100,2191.001456,False
23.145892,86,2194.133132,True
1.678967,100,2197.824622,False
22.690706,91,2201.309948,True
22.153186,77,2204.263775,True
-0.858254,100,2208.716375,False
1.450515,100,2212.64781,False
1.593536,100,2216.683732,False
1.296321,100,2220.705664,False
1.013541,100,2224.659151,False
21.921515,78,2228.394472,True
1.259418,100,2232.343256,False
1.076219,100,2236.286306,False
1.184221,100,2240.240146,False
-11.260728,78,2243.310876,False
1.632093,100,2247.275245,False
2.19767,100,2251.895833,False
1.104946,100,2255.844876,False
1.253124,100,2259.789752,False
2.293567,100,2263.768083,False
-0.610231,100,2267.776589,False
22.792272,71,2271.249523,True
21.968532,96,2275.040435,True
22.027738,88,2278.877367,True
1.301876,100,2283.7563,False
1.024079,100,2298.36472,False
1.328185,100,2303.756975,False
23.314631,75,2306.615808,True
2.604086,100,2310.572147,False
22.217656,77,2313.662605,True
22.470726,93,2317.335589,True
-9.543288,51,2319.570093,False
0.698216,100,2324.64476,False
1.267708,100,2329.138269,False
22.527053,99,2332.926062,True
1.199504,100,2336.751285,False
-10.707237,19,2337.486083,False
-7.367477,88,2340.85962,False
22.113124,89,2344.281791,True
0.688556,100,2348.801345,False
1.122953,100,2352.516798,False
0.895395,100,2356.198359,False
-10.949334,66,2358.634142,False
-8.82082,72,2361.288552,False
22.575409,91,2364.651318,True
2.457661,100,2368.950023,False
-11.531871,75,2371.744021,False
22.074237,89,2375.021079,True
21.441175,53,2376.984911,True
22.149723,93,2380.568208,True
21.954293,36,2382.003896,True
1.595364,100,2387.097641,False
22.309707,58,2389.317781,True
0.112169,100,2393.133911,False
2.49506,100,2403.72575,False
21.467427,70,2406.308515,True
-9.560677,50,2408.169887,False
0.89064,100,2411.875977,False
2.144091,100,2416.201884,False
0.936508,100,2419.888865,False
22.112567,81,2422.880996,True
22.924243,91,2426.24629,True
-13.996959,22,2427.057694,False
-9.277104,87,2430.279839,False
21.996798,84,2434.00361,True
1.096686,100,2437.69284,False
-8.973124,78,2440.606947,False
21.876295,70,2443.197061,True
1.098028,100,2446.924543,False
22.322703,60,2449.183278,True
22.011057,33,2450.406037,True
0.550233,100,2454.72443,False
-11.520158,92,2458.117674,False
1.871512,100,2461.841002,False
1.03335,100,2465.669129,False
1.504463,100,2469.48639,False
-12.067986,77,2473.061326,False
-9.477597,77,2476.004686,False
2.437643,100,2479.855165,False
1.064304,100,2483.69894,False
1.137277,100,2487.522435,False
2.17437,100,2491.989604,False
-0.498312,100,2496.052296,False
1.177927,100,2500.661193,False
-8.452722,76,2510.62182,False
1.798398,100,2514.46114,False
0.974634,100,2518.363692,False
-9.91753,89,2522.321116,False
2.52653,100,2526.211578,False
0.812167,100,2530.044866,False
1.495206,100,2533.889194,False
0.927064,100,2537.672455,False
-9.933035,88,2541.846177,False
22.056939,93,2545.528925,True
2.43339,100,2549.409028,False
22.494177,60,2551.843739,True
1.751518,100,2555.668248,False
1.235516,100,2559.517259,False
1.183093,100,2563.951267,False
0.906289,100,2567.773675,False
1.334387,100,2571.587067,False
-9.649107,76,2574.489713,False
1.62727,100,2578.299347,False
21.346083,35,2579.63521,True
-12.822073,82,2583.381779,False
0.948151,100,2587.171594,False
1.009104,100,2590.978192,False
2.022926,100,2594.784619,False
-13.208778,45,2596.497021,False
0.784385,100,2600.302401,False
22.586516,49,2602.800041,True
22.56819,88,2606.155599,True
1.055955,100,2616.829687,False
-10.2665,59,2618.887273,False
1.088207,100,2622.531159,False
1.136141,100,2626.014966,False
-9.99714,82,2629.487202,False
-11.734885,84,2632.486206,False
1.189531,100,2636.064838,False
0.773638,100,2639.754554,False
21.898173,76,2642.543647,True
21.932449,35,2643.833854,True
22.299416,97,2648.01243,True
22.108316,83,2651.084085,True
0.776833,100,2654.898726,False
0.941255,100,2658.719386,False
1.212969,100,2662.515643,False
1.236304,100,2666.932954,False
21.731982,47,2668.725075,True
22.705053,96,2672.384962,True
-10.079839,95,2676.00858,False
2.087392,100,2679.801878,False
1.176544,100,2683.603589,False
1.462789,100,2688.032246,False
0.692551,100,2691.847545,False
2.655069,100,2695.658263,False
1.936672,100,2699.477238,False
1.70056,100,2703.297319,False
1.645857,100,2707.728182,False
1.554893,100,2717.703396,False
-9.711378,84,2720.617557,False
22.116542,79,2723.347445,True
0.913157,100,2726.794659,False
0.696202,100,2730.425394,False
22.293007,80,2733.870186,True
22.438252,70,2736.361462,True
22.795155,97,2739.874075,True
1.899283,100,2743.621764,False
1.888387,100,2748.282939,False
0.692947,100,2753.392719,False
-9.505874,37,2754.959342,False
1.194255,100,2759.26134,False
22.181289,74,2762.670626,True
21.766023,42,2764.395421,True
0.839694,100,2768.362212,False
1.992063,100,2772.338765,False
1.266668,100,2777.090028,False
2.954784,100,2781.187935,False
22.028912,71,2784.353477,True
23.006707,96,2788.170723,True
-9.00659,90,2792.689679,False
22.754828,82,2796.429548,True
22.133943,85,2801.247688,True
-9.058596,79,2804.939924,False
1.680817,100,2809.237334,False
-14.561686,60,2811.90152,False
0.467477,100,2815.839435,False
2.250197,100,2819.821512,False
-1.166655,100,2831.963037,False
22.123028,98,2835.707055,True
22.558052,94,2839.067799,True
22.286558,88,2842.234915,True
1.129802,100,2845.810799,False
1.085798,100,2850.005743,False
2.276727,100,2853.612836,False
0.708204,100,2857.266584,False
22.311224,62,2859.991806,True
-1.089465,100,2864.191395,False
2.588567,100,2869.753307,False
1.663781,100,2874.966879,False
1.15113,100,2879.763406,False
22.431121,68,2882.933731,True
0.531725,100,2887.649175,False
-9.459599,77,2890.989647,False
23.247816,78,2895.089624,True
-9.771774,74,2898.353646,False
1.640847,100,2902.942924,False
21.861388,64,2905.679036,True
21.360817,55,2907.914626,True
22.578723,76,2910.964639,True
1.414765,100,2915.117886,False
2.609307,100,2920.219991,False
0.022519,100,2924.469199,False
-9.365622,90,2928.288731,False
21.893164,65,2931.120989,True
-10.861863,68,2933.745172,False
1.809133,100,2947.478154,False
21.443805,58,2950.455555,True
-10.307918,58,2952.848988,False
22.45777,55,2954.949617,True
2.373246,100,2958.702237,False
-9.761033,84,2962.321249,False
22.629388,81,2965.639412,True
0.89329,100,2969.97219,False
0.460291,100,2973.791904,False
22.330016,75,2976.639061,True
1.512592,100,2980.494425,False
1.587353,100,2984.377954,False
0.715412,100,2988.164429,False
21.943328,57,2990.889788,True
0.779514,100,2994.69819,False
1.077596,100,2998.645976,False
2.123754,100,3002.504398,False
-11.088816,86,3005.792894,False
2.650564,100,3009.812263,False
0.254357,100,3014.565406,False
21.557254,61,3017.119667,True
21.530912,70,3020.126689,True
0.511626,100,3023.966503,False
22.992528,76,3026.887888,True
21.128661,38,3028.480806,True
22.364543,52,3030.622257,True
22.216368,56,3033.654855,True
0.997696,100,3038.118448,False
1.636128,100,3042.278547,False
-9.833839,41,3043.932694,False
2.641711,100,3048.136341,False
-12.183109,90,3060.645443,False
21.207258,72,3064.053357,True
21.699022,66,3066.528918,True
-12.212736,100,3070.252315,False
22.719254,85,3073.609975,True
2.43404,100,3077.361963,False
22.591053,65,3079.8653,True
-10.545921,26,3080.972243,False
21.217113,65,3084.071329,True
0.24704,100,3087.928345,False
22.195888,54,3089.950801,True
22.743501,71,3092.660733,True
0.832001,100,3096.748274,False
21.256178,27,3097.805781,True
0.954011,100,3101.683371,False
1.286077,100,3107.27225,False
-10.136537,70,3109.970529,False
23.487745,77,3113.050497,True
22.245246,62,3115.457495,True
22.36432,52,3117.625377,True
-0.057603,100,3121.60715,False
0.851718,100,3126.204997,False
22.022556,67,3129.016805,True
1.404547,100,3132.884158,False
-11.729765,44,3134.594937,False
3.113332,100,3138.439842,False
22.025615,69,3141.084583,True
21.58619,72,3143.876254,True
22.028361,80,3147.623057,True
3.254113,100,3151.61969,False
23.067501,61,3153.970193,True
2.417257,100,3158.669241,False
22.396859,56,3160.946834,True
1.935002,100,3171.468959,False
22.088855,34,3172.649281,True
1.802789,100,3176.916604,False
21.768808,77,3179.631781,True
22.09939,89,3182.786079,True
0.958529,100,3186.369928,False
1.733876,100,3190.104644,False
22.578932,88,3194.012997,True
22.339967,40,3195.510592,True
-10.698466,68,3198.021336,False
22.371084,90,3201.349353,True
-8.899084,77,3204.219172,False
21.322173,68,3206.736731,True
21.835474,70,3209.361023,True
1.714812,100,3213.935231,False
0.901355,100,3217.743153,False
-9.274678,79,3221.002686,False
1.371442,100,3224.834327,False
22.301541,81,3227.948989,True
-0.041259,100,3231.869346,False
-0.489176,100,3236.361876,False
22.045145,86,3239.644378,True
22.470144,60,3241.941893,True
1.58338,100,3246.006397,False
1.632238,100,3250.247404,False
-10.786123,61,3252.620489,False
22.044399,72,3255.966197,True
2.153159,100,3259.828038,False
-12.848993,74,3262.59292,False
-10.124925,92,3266.276599,False
1.357887,100,3277.210799,False
0.868286,100,3280.689415,False
-10.532734,92,3284.456026,False
22.673222,68,3286.815804,True
2.484111,100,3290.785319,False
22.052278,82,3293.724006,True
-13.967326,88,3296.929866,False
22.053872,49,3298.749425,True
21.866726,74,3302.091513,True
1.351669,100,3305.801071,False
2.086079,100,3309.594846,False
1.450617,100,3313.278476,False
-11.84264,21,3314.057516,False
22.136767,96,3317.851115,True
-10.627207,68,3320.516683,False
22.465638,91,3324.646862,True
21.894031,76,3327.572106,True
21.997343,81,3330.681592,True
22.175621,57,3332.863911,True
22.284151,69,3335.498798,True
-14.132417,98,3339.243001,False
-7.586161,96,3343.567245,False
2.746556,100,3347.403118,False
21.909755,77,3350.294144,True
1.972625,100,3354.029235,False
2.033123,100,3357.751451,False
2.164188,100,3362.071267,False
21.929083,74,3364.806419,True
-9.009626,64,3367.163797,False
21.971209,71,3369.796057,True
22.62967,91,3380.319144,True
21.732729,90,3383.36051,True
22.292375,70,3385.755876,True
22.912102,90,3389.504684,True
21.896448,67,3391.903243,True
-2.148006,100,3395.562537,False
21.667555,29,3396.602654,True
21.975586,86,3399.692567,True
22.318071,84,3402.789701,True
-9.755714,28,3403.825235,False
21.480569,55,3405.860432,True
1.455238,100,3410.221233,False
1.87482,100,3413.948924,False
-12.40397,35,3415.241583,False
1.205958,100,3419.031193,False
22.164452,82,3422.209735,True
1.76932,100,3426.535325,False
21.322677,62,3428.889089,True
0.785989,100,3432.838514,False
0.883874,100,3436.598527,False
21.492829,64,3438.967648,True
-10.392774,73,3441.670409,False
1.189798,100,3445.383453,False
-12.396514,53,3447.96328,False
1.273688,100,3451.673648,False
